vin,ign_on_time,trip_match_key,t,latitude,longitude,ems11_n,ems11_vs,ems12_brake_act,tcu12_cur_gr,ems11_tqi_acor,mdps_sas11_fs_sas_angle,sas_sas11_fs_sas_angle,sas11_fs_sas_speed,esp12_lat_accel,esp12_long_accel,ems12_pv_av_can
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,317,42.18264722,-71.86315555555555,922.0,0.0,1.0,1.0,8.984375,-0.4,6553.200000000001,0.0,-0.16000000000000014,0.5499999999999989,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,318,42.18264722,-71.86315555555555,970.0,0.0,1.0,1.0,8.203125,-0.9,6552.700000000001,0.0,-0.1899999999999995,-0.13000000000000078,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,319,42.18264722,-71.86315555555555,979.0,0.0,1.0,0.0,7.8125,-9.200000000000001,6544.400000000001,24.0,-0.13000000000000078,-0.09999999999999964,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,320,42.18264722,-71.86315555555555,976.0,0.0,1.0,0.0,7.8125,-4.2,6549.400000000001,0.0,-0.14000000000000057,-0.08999999999999986,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,321,42.18264722,-71.86315555555555,980.0,0.0,1.0,0.0,7.421875,-4.2,6549.400000000001,0.0,-0.08000000000000007,-0.10999999999999943,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,322,42.18264722,-71.86315555555555,966.0,0.0,1.0,0.0,7.8125,-4.1000000000000005,6549.5,0.0,-0.14000000000000057,-0.07000000000000028,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,323,42.18264722,-71.86315555555555,967.0,0.0,1.0,0.0,7.421875,-4.1000000000000005,6549.5,0.0,-0.08999999999999986,-0.13000000000000078,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,324,42.18264722,-71.86315555555555,967.0,0.0,1.0,0.0,7.421875,-4.1000000000000005,6549.5,0.0,-0.13000000000000078,-0.08999999999999986,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,325,42.18264722,-71.86315555555555,970.0,0.0,1.0,0.0,7.421875,-4.1000000000000005,6549.5,0.0,-0.13000000000000078,-0.02999999999999936,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,326,42.18264722,-71.86315555555555,963.0,0.0,1.0,0.0,7.421875,-4.1000000000000005,6549.5,0.0,-0.08999999999999986,-0.09999999999999964,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,327,42.18264722,-71.86315555555555,955.0,0.0,1.0,0.0,7.421875,-4.1000000000000005,6549.5,0.0,-0.09999999999999964,-0.02999999999999936,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,328,42.18264722,-71.86315555555555,963.0,0.0,1.0,0.0,7.421875,-4.1000000000000005,6549.5,0.0,-0.14000000000000057,-0.0600000000000005,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,329,42.18264722,-71.86315555555555,969.0,0.0,1.0,0.0,7.03125,-4.1000000000000005,6549.5,0.0,-0.10999999999999943,-0.0600000000000005,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,330,42.18264722,-71.86315555555555,955.0,0.0,1.0,0.0,7.421875,-4.1000000000000005,6549.5,0.0,-0.10999999999999943,-0.120000000000001,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,331,42.18264722,-71.86315555555555,958.0,0.0,1.0,0.0,7.421875,-4.1000000000000005,6549.5,0.0,-0.07000000000000028,-0.08000000000000007,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,332,42.18264722,-71.86315555555555,946.0,0.0,1.0,0.0,7.8125,-4.1000000000000005,6549.5,0.0,-0.08999999999999986,-0.09999999999999964,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,333,42.18264722,-71.86315555555555,950.0,0.0,1.0,0.0,7.421875,-4.1000000000000005,6549.5,0.0,-0.07000000000000028,-0.13000000000000078,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,334,42.18264722,-71.86315555555555,954.0,0.0,1.0,0.0,7.421875,-4.1000000000000005,6549.5,0.0,-0.08999999999999986,-0.05000000000000071,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,335,42.18264722,-71.86315555555555,954.0,0.0,1.0,0.0,7.421875,-4.1000000000000005,6549.5,0.0,-0.09999999999999964,-0.07000000000000028,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,336,42.18264722,-71.86315555555555,953.0,0.0,1.0,0.0,7.421875,-4.1000000000000005,6549.5,0.0,-0.0600000000000005,-0.07000000000000028,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,337,42.18264722,-71.86315555555555,958.0,0.0,1.0,0.0,7.421875,-4.1000000000000005,6549.5,0.0,-0.09999999999999964,-0.10999999999999943,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,338,42.18264722,-71.86315555555555,970.0,0.0,1.0,0.0,7.03125,-4.1000000000000005,6549.5,0.0,-0.08000000000000007,-0.05000000000000071,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,339,42.18264722,-71.86315555555555,953.0,0.0,1.0,0.0,7.03125,-4.1000000000000005,6549.5,0.0,-0.08999999999999986,-0.07000000000000028,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,340,42.18264722,-71.86315555555555,946.0,0.0,1.0,0.0,7.421875,-4.1000000000000005,6549.5,0.0,-0.08000000000000007,-0.05000000000000071,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,341,42.18264722,-71.86315555555555,954.0,0.0,1.0,0.0,7.421875,-4.1000000000000005,6549.5,0.0,-0.08000000000000007,-0.120000000000001,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,342,42.18264722,-71.86315555555555,959.0,0.0,1.0,0.0,7.421875,-4.1000000000000005,6549.5,0.0,-0.0600000000000005,-0.08999999999999986,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,343,42.18264722,-71.86315555555555,946.0,0.0,1.0,0.0,7.421875,-4.1000000000000005,6549.5,0.0,-0.10999999999999943,-0.09999999999999964,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,344,42.18264722,-71.86315555555555,940.0,0.0,1.0,0.0,7.421875,-4.1000000000000005,6549.5,0.0,-0.09999999999999964,-0.08000000000000007,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,345,42.18264722,-71.86315555555555,960.0,0.0,1.0,0.0,7.421875,-4.1000000000000005,6549.5,0.0,-0.07000000000000028,-0.02999999999999936,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,346,42.18264722,-71.86315555555555,953.0,0.0,1.0,0.0,7.421875,-4.1000000000000005,6549.5,0.0,-0.02999999999999936,-0.13000000000000078,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,347,42.18264722,-71.86315555555555,949.0,0.0,1.0,0.0,7.421875,-4.1000000000000005,6549.5,0.0,-0.0600000000000005,-0.13000000000000078,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,348,42.18264722,-71.86315555555555,951.0,0.0,1.0,0.0,7.421875,-4.1000000000000005,6549.5,0.0,-0.040000000000000924,-0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,349,42.18264722,-71.86315555555555,962.0,0.0,1.0,0.0,7.03125,-4.1000000000000005,6549.5,0.0,-0.13000000000000078,-0.02999999999999936,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,350,42.18264722,-71.86315555555555,957.0,0.0,1.0,0.0,7.03125,-4.1000000000000005,6549.5,0.0,-0.13000000000000078,-0.040000000000000924,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,351,42.18264722,-71.86315555555555,940.0,0.0,1.0,0.0,7.8125,-4.1000000000000005,6549.5,0.0,-0.09999999999999964,-0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,352,42.18264722,-71.86315555555555,937.0,0.0,1.0,0.0,7.8125,-4.1000000000000005,6549.5,0.0,-0.14000000000000057,-0.040000000000000924,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,353,42.18264722,-71.86315555555555,938.0,0.0,1.0,0.0,7.8125,-4.1000000000000005,6549.5,0.0,-0.08000000000000007,-0.07000000000000028,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,354,42.18264722,-71.86315555555555,946.0,0.0,1.0,0.0,7.8125,-4.1000000000000005,6549.5,0.0,-0.019999999999999574,-0.10999999999999943,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,355,42.18264722,-71.86315555555555,942.0,0.0,1.0,0.0,7.8125,-4.1000000000000005,6549.5,0.0,-0.08000000000000007,-0.08000000000000007,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,356,42.18264722,-71.86315555555555,940.0,0.0,1.0,0.0,7.8125,-4.1000000000000005,6549.5,0.0,-0.08999999999999986,-0.08999999999999986,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,357,42.18264722,-71.86315555555555,957.0,0.0,1.0,0.0,7.421875,-4.1000000000000005,6549.5,0.0,-0.08000000000000007,-0.08000000000000007,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,358,42.18264722,-71.86315555555555,947.0,0.0,1.0,0.0,7.8125,-4.1000000000000005,6549.5,0.0,-0.120000000000001,-0.08000000000000007,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,359,42.18264722,-71.86315555555555,944.0,0.0,1.0,0.0,7.8125,-4.1000000000000005,6549.5,0.0,-0.09999999999999964,-0.07000000000000028,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,360,42.18264722,-71.86315555555555,940.0,0.0,1.0,0.0,7.8125,-4.1000000000000005,6549.5,0.0,-0.08000000000000007,-0.05000000000000071,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,361,42.18264722,-71.86315555555555,953.0,0.0,1.0,0.0,7.8125,-4.1000000000000005,6549.5,0.0,-0.10999999999999943,-0.05000000000000071,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,362,42.18264722,-71.86315555555555,952.0,0.0,1.0,0.0,7.8125,-4.1000000000000005,6549.5,0.0,-0.07000000000000028,-0.0600000000000005,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,363,42.18264722,-71.86315555555555,947.0,0.0,1.0,0.0,7.8125,-4.1000000000000005,6549.5,0.0,-0.08000000000000007,-0.0600000000000005,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,364,42.18264722,-71.86315555555555,943.0,0.0,1.0,0.0,7.8125,-4.1000000000000005,6549.5,0.0,-0.08000000000000007,-0.05000000000000071,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,365,42.18264722,-71.86315555555555,953.0,0.0,1.0,0.0,7.8125,-4.1000000000000005,6549.5,0.0,-0.05000000000000071,-0.07000000000000028,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,366,42.18264722,-71.86315555555555,951.0,0.0,1.0,0.0,7.421875,-4.1000000000000005,6549.5,0.0,-0.09999999999999964,-0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,367,42.18264722,-71.86315555555555,944.0,0.0,1.0,0.0,7.8125,-4.1000000000000005,6549.5,0.0,-0.0600000000000005,-0.13000000000000078,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,368,42.18264722,-71.86315555555555,946.0,0.0,1.0,0.0,7.8125,-4.1000000000000005,6549.5,0.0,-0.08999999999999986,-0.0600000000000005,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,369,42.18264722,-71.86315555555555,950.0,0.0,1.0,0.0,7.421875,-4.1000000000000005,6549.5,0.0,-0.08000000000000007,-0.08000000000000007,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,370,42.18264722,-71.86315555555555,952.0,0.0,1.0,0.0,7.421875,-4.1000000000000005,6549.5,0.0,-0.08000000000000007,-0.08999999999999986,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,371,42.18264722,-71.86315555555555,936.0,0.0,1.0,0.0,7.8125,-4.1000000000000005,6549.5,0.0,-0.10999999999999943,-0.07000000000000028,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,372,42.18264722,-71.86315555555555,944.0,0.0,1.0,0.0,7.8125,-4.1000000000000005,6549.5,0.0,-0.07000000000000028,-0.10999999999999943,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,373,42.18264722,-71.86315555555555,935.0,0.0,1.0,0.0,7.8125,-4.1000000000000005,6549.5,0.0,-0.009999999999999787,-0.08000000000000007,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,374,42.18264722,-71.86315555555555,948.0,0.0,1.0,0.0,7.421875,-4.1000000000000005,6549.5,0.0,-0.10999999999999943,-0.08000000000000007,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,375,42.18264722,-71.86315555555555,935.0,0.0,1.0,0.0,7.8125,7.2,7.2,68.0,0.03999999999999915,-0.16000000000000014,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,376,42.18264722,-71.86315555555555,938.0,0.0,1.0,0.0,7.8125,1.3,1.3,0.0,0.08000000000000007,-0.10999999999999943,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,377,42.18264722,-71.86315555555555,943.0,0.0,2.0,0.0,7.8125,1.3,1.3,0.0,-0.1899999999999995,-0.07000000000000028,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,378,42.18264722,-71.86315555555555,741.0,0.0,1.0,0.0,14.453125,-208.9,6344.700000000001,320.0,-0.05000000000000071,-0.370000000000001,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,379,42.18264722,-71.86315555555555,800.0,0.0,1.0,14.0,14.453125,-441.40000000000003,6112.200000000001,64.0,0.07000000000000028,-0.3000000000000007,0.3906
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,380,42.18264722,-71.86315555555555,780.0,1.0,1.0,14.0,14.0625,-294.6,6259.0,164.0,-0.3000000000000007,-0.4399999999999995,3.1248
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,381,42.18264722,-71.86316111111111,792.0,3.0,1.0,14.0,13.28125,-108.7,6444.900000000001,80.0,-0.2900000000000009,-0.2699999999999996,2.3436
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,382,42.18264444,-71.86316666666667,781.0,3.0,1.0,14.0,13.28125,-18.1,6535.5,200.0,-0.3000000000000007,-0.16999999999999993,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,383,42.18264166,-71.86318055555556,787.0,3.0,2.0,14.0,13.28125,34.1,34.1,0.0,-0.040000000000000924,0.4299999999999997,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,384,42.18263888,-71.86318888888889,786.0,2.0,2.0,14.0,13.671875,34.1,34.1,0.0,-0.23000000000000043,0.11999999999999922,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,385,42.18263611,-71.86320277777777,777.0,2.0,2.0,14.0,13.671875,34.1,34.1,0.0,-0.16000000000000014,0.049999999999998934,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,386,42.18263611,-71.86321111111111,787.0,2.0,2.0,14.0,14.0625,34.1,34.1,0.0,-0.120000000000001,-0.20000000000000107,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,387,42.18263333,-71.86321944444444,794.0,3.0,1.0,14.0,13.671875,46.800000000000004,46.800000000000004,40.0,-0.14000000000000057,-0.2400000000000002,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,388,42.18263055,-71.86323055555556,796.0,4.0,1.0,14.0,13.28125,47.900000000000006,47.900000000000006,0.0,0.09999999999999964,-0.34999999999999964,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,389,42.18263055,-71.86323888888889,803.0,5.0,2.0,14.0,12.890625,40.800000000000004,40.800000000000004,0.0,0.02999999999999936,0.16000000000000014,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,390,42.18262777,-71.86325277777777,804.0,4.0,2.0,14.0,12.890625,-124.60000000000001,6429.0,116.0,-0.009999999999999787,-0.1899999999999995,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,391,42.182625,-71.86326666666666,808.0,5.0,1.0,14.0,12.890625,-333.6,6220.0,196.0,0.019999999999999574,0.28999999999999915,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,392,42.18262222,-71.86328611111111,837.0,5.0,2.0,14.0,11.71875,-476.6,6077.0,8.0,-0.9800000000000004,0.019999999999999574,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,393,42.18261666,-71.8633,849.0,5.0,2.0,14.0,12.109375,-476.3,6077.3,0.0,-0.8200000000000003,0.07000000000000028,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,394,42.18260833,-71.86331388888888,799.0,3.0,2.0,14.0,13.671875,-351.5,6202.1,452.0,-1.1500000000000004,0.6500000000000004,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,395,42.18259722,-71.863325,804.0,1.0,1.0,14.0,14.0625,-62.1,6491.5,104.0,-0.1899999999999995,0.0600000000000005,9.765
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,396,42.18260277,-71.86333055555555,1067.0,1.0,1.0,14.0,18.75,178.20000000000002,178.20000000000002,256.0,0.25,0.9800000000000004,20.7018
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,397,42.18260555,-71.86333055555555,1348.0,5.0,1.0,1.0,21.09375,157.60000000000002,157.60000000000002,20.0,0.20999999999999908,0.9900000000000002,24.217200000000002
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,398,42.18261111,-71.86332777777778,1624.0,9.0,1.0,1.0,22.65625,164.5,164.5,24.0,0.41999999999999993,0.9199999999999999,22.6548
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,399,42.18261944,-71.86332777777778,1274.0,10.0,1.0,1.0,5.078125,174.3,174.3,0.0,0.41000000000000014,-0.46000000000000085,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,400,42.18264444,-71.86332777777778,748.0,7.0,2.0,1.0,9.765625,157.70000000000002,157.70000000000002,100.0,-0.08000000000000007,-1.0999999999999996,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,401,42.18266666,-71.86333333333333,862.0,3.0,2.0,2.0,12.890625,-14.700000000000001,6538.900000000001,96.0,-0.1899999999999995,-1.4800000000000004,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,402,42.18268611,-71.86334444444445,905.0,0.0,1.0,2.0,10.15625,-34.1,6519.5,0.0,-0.16000000000000014,0.09999999999999964,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,403,42.18269166,-71.86334722222222,859.0,1.0,1.0,2.0,18.359375,-91.5,6462.1,204.0,-0.07000000000000028,-0.47000000000000064,20.3112
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,404,42.18269166,-71.86334722222222,922.0,3.0,1.0,2.0,12.5,-152.70000000000002,6400.900000000001,40.0,-0.1899999999999995,-0.41000000000000014,9.3744
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,405,42.18268888,-71.86334444444445,930.0,4.0,1.0,14.0,14.0625,-252.20000000000002,6301.400000000001,16.0,-0.3000000000000007,-0.3000000000000007,15.624
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,406,42.18268333,-71.86334166666667,917.0,5.0,1.0,14.0,13.671875,-327.5,6226.1,36.0,-0.5,-0.2699999999999996,14.8428
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,407,42.18267222,-71.86333055555555,798.0,5.0,1.0,14.0,11.71875,-291.5,6262.1,0.0,-0.7000000000000011,-0.16000000000000014,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,408,42.18265833,-71.86331388888888,784.0,4.0,2.0,14.0,12.5,-367.6,6186.0,40.0,-0.8000000000000007,-0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,409,42.18265277,-71.86329722222223,762.0,2.0,2.0,14.0,13.671875,-371.5,6182.1,0.0,-0.8900000000000006,0.2699999999999996,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,410,42.18264722,-71.86328333333333,954.0,2.0,1.0,14.0,17.1875,-403.90000000000003,6149.700000000001,12.0,-0.47000000000000064,-0.8100000000000005,21.0924
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,411,42.18264722,-71.863275,954.0,2.0,1.0,14.0,15.234375,-380.1,6173.5,104.0,-0.4299999999999997,-0.6500000000000004,18.7488
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,412,42.18264722,-71.8632638888889,1070.0,2.0,1.0,14.0,19.53125,-114.0,6439.6,376.0,-0.6699999999999999,-0.9900000000000002,25.7796
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,413,42.18264722,-71.86325555555555,963.0,4.0,1.0,14.0,14.453125,-7.9,6545.700000000001,0.0,-0.009999999999999787,-1.0,17.9676
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,414,42.18264166,-71.86324722222223,859.0,4.0,1.0,14.0,14.84375,-73.5,6480.1,132.0,0.0600000000000005,-0.13000000000000078,16.4052
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,415,42.18264166,-71.86323333333333,914.0,3.0,1.0,14.0,14.0625,-114.4,6439.200000000001,72.0,0.08000000000000007,-0.39000000000000057,17.9676
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,416,42.18264444,-71.86321944444444,1071.0,4.0,1.0,14.0,17.1875,-241.3,6312.3,28.0,-0.0600000000000005,-0.5099999999999998,21.8736
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,417,42.18264722,-71.86320555555555,813.0,5.0,2.0,14.0,11.71875,-102.5,6451.1,368.0,-0.47000000000000064,-0.17999999999999972,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,418,42.18265277,-71.8631861111111,764.0,3.0,2.0,14.0,14.0625,352.1,352.1,172.0,-0.2699999999999996,-0.05000000000000071,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,419,42.18266111,-71.86316944444444,767.0,3.0,1.0,14.0,13.28125,362.1,362.1,8.0,-0.02999999999999936,-0.10999999999999943,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,420,42.18266111,-71.86316944444444,766.0,3.0,2.0,14.0,13.28125,218.0,218.0,96.0,0.14000000000000057,0.11999999999999922,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,421,42.18266111,-71.86316111111111,796.0,1.0,2.0,14.0,12.5,138.1,138.1,308.0,-0.019999999999999574,0.629999999999999,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,422,42.18266388,-71.86315277777778,1109.0,0.0,1.0,14.0,18.75,-248.60000000000002,6305.0,436.0,-0.09999999999999964,0.14000000000000057,10.5462
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,423,42.18266388,-71.86314166666666,878.0,1.0,1.0,1.0,14.453125,-263.6,6290.0,432.0,0.03999999999999915,0.4599999999999991,7.812
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,424,42.18266388,-71.86314166666666,1023.0,3.0,1.0,1.0,15.625,84.5,84.5,152.0,0.10999999999999943,0.4800000000000004,11.3274
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,425,42.18266388,-71.86314722222222,823.0,4.0,2.0,1.0,10.9375,74.5,74.5,236.0,-0.3000000000000007,-0.9299999999999997,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,426,42.18266388,-71.86315277777778,814.0,2.0,2.0,1.0,12.109375,-7.800000000000001,6545.8,4.0,-0.13000000000000078,-0.7900000000000009,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,427,42.18266388,-71.86316666666667,830.0,0.0,1.0,1.0,13.28125,-5.2,6548.400000000001,0.0,-0.10999999999999943,-0.33999999999999986,4.6872
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,428,42.18266111,-71.86318055555556,819.0,1.0,1.0,1.0,14.0625,-2.2,6551.400000000001,0.0,-0.10999999999999943,-0.5400000000000009,8.9838
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,429,42.18266111,-71.86318055555556,772.0,2.0,1.0,14.0,13.28125,1.8,1.8,0.0,-0.13000000000000078,-0.35999999999999943,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,430,42.18266388,-71.863175,774.0,3.0,1.0,14.0,13.28125,15.5,15.5,0.0,-0.13000000000000078,-0.25,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,431,42.18266388,-71.86317222222222,784.0,3.0,2.0,14.0,13.28125,3.9000000000000004,3.9000000000000004,8.0,-0.08000000000000007,0.33000000000000007,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,432,42.18266388,-71.86316111111111,778.0,2.0,2.0,14.0,13.28125,4.1000000000000005,4.1000000000000005,0.0,-0.13000000000000078,0.0,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,433,42.18266388,-71.86314722222222,779.0,1.0,2.0,14.0,13.671875,5.4,5.4,0.0,-0.09999999999999964,0.02999999999999936,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,434,42.18266666,-71.86314166666666,810.0,0.0,2.0,14.0,13.28125,-1.4000000000000001,6552.200000000001,0.0,-0.13000000000000078,-0.2699999999999996,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,435,42.18266666,-71.86313333333334,848.0,0.0,2.0,14.0,14.453125,-1.3,6552.3,4.0,-0.1899999999999995,0.07000000000000028,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,436,42.18266666,-71.86313333333334,862.0,0.0,2.0,14.0,9.765625,5.0,5.0,24.0,-0.1899999999999995,0.019999999999999574,0.0
